date,open,high,low,close,volume,adjclose,dividends,Open_Close_Diff,High_Low_Diff,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,sp500,nasdaq,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Cost of Revenue,Gross Profit,"Selling, General & Admin",Research & Development,Other Operating Expenses,Operating Expenses,Operating Income,Interest Expense / Income,Other Expense / Income,Pretax Income,Income Tax,Net Income,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Dividend Per Share,Dividend Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization,EBIT,EBIT Margin
2017-02-07,165.0,167.4199981689453,164.8699951171875,166.5,4243200,154.3693389892578,0.0,1.5,2.5500030517578125,1.536775422685133,1.536769075450506,146.42187408447265,128.42851955413818,151.3816416656445,0.0605788736287759,-22.97917194401192,-35.07859712648272,157.10437866395034,143.36233581358874,19345.269366666667,4.557142857142857,243.98157142857144,75.38999938964844,2293.080078125,5674.22021484375,5642.28,789.62,268.48,105.89,22211,-0.057800000000000004,17700,4511,996,725,-83,1638,2873,79,476.0,2318,548,1770,0.7251000000000001,617,,-0.0788,2.83,2.79,0.8355,2254,3.65,1.09,0.1978,0.20309999999999997,0.1294,0.0797,0.1015,0.2364,2922,0.1316,525,2397,0.1079
2017-02-08,165.0,165.24000549316406,163.69000244140625,163.80999755859375,3041600,153.1817626953125,1.42,-1.19000244140625,1.5500030517578125,-1.61561708192568,-0.7693084013451368,146.70333770751952,128.60269805908203,151.62165780293356,0.061334582471651,-32.322804254210574,-30.30080030359379,157.38162609599618,143.65519793964836,19347.03113333333,4.55,243.9775,75.5199966430664,2294.669921875,5682.4501953125,5668.91,796.04,269.16,107.03,22211,-0.057800000000000004,17700,4511,996,725,-83,1638,2873,79,476.0,2318,548,1770,0.7251000000000001,617,,-0.0788,2.83,2.79,0.8355,2254,3.65,1.09,0.1978,0.20309999999999997,0.1294,0.0797,0.1015,0.2364,2922,0.1316,525,2397,0.1079
2017-02-09,164.6699981689453,165.08999633789062,164.05999755859375,164.27999877929688,3451100,153.62124633789062,0.0,-0.3899993896484375,1.029998779296875,0.2869185200585766,0.2869033720758862,146.99859802246092,128.76780498504638,151.8882696075945,0.0612270713550926,-28.86502761827356,-28.055667938831988,157.6804517783709,143.9398332558088,19348.7929,4.542857142857143,243.97342857142857,75.80000305175781,2307.8701171875,5715.18017578125,5697.53,798.94,269.38,107.38,22211,-0.057800000000000004,17700,4511,996,725,-83,1638,2873,79,476.0,2318,548,1770,0.7251000000000001,617,,-0.0788,2.83,2.79,0.8355,2254,3.65,1.09,0.1978,0.20309999999999997,0.1294,0.0797,0.1015,0.2364,2922,0.1316,525,2397,0.1079
2017-02-10,165.25,166.4499969482422,164.47000122070312,166.22999572753906,2689700,155.4447479248047,0.0,0.9799957275390624,1.9799957275390625,1.1869959597832214,1.1870113219256462,147.29565246582033,128.9246508026123,152.36246671655587,0.061036408245935,-19.697760622799333,-26.961864165094457,158.13443129354874,144.35457932656846,19350.554666666667,4.535714285714286,243.96935714285715,75.98999786376953,2316.10009765625,5734.1298828125,5703.53,799.85,271.19,108.34,22211,-0.057800000000000004,17700,4511,996,725,-83,1638,2873,79,476.0,2318,548,1770,0.7251000000000001,617,,-0.0788,2.83,2.79,0.8355,2254,3.65,1.09,0.1978,0.20309999999999997,0.1294,0.0797,0.1015,0.2364,2922,0.1316,525,2397,0.1079
2017-02-13,166.4499969482422,169.07000732421875,166.35000610351562,168.02999877929688,3765000,157.1279296875,0.0,1.5800018310546875,2.720001220703125,1.0828388967224267,1.082816746892945,147.64639770507813,129.10023113250733,152.99786177934843,0.0613623220711852,-40.21874272796782,-29.59384365634688,158.83640992748724,144.639578842044,19355.839966666663,4.514285714285714,243.95714285714288,76.36000061035156,2328.25,5763.9599609375,5710.95,803.44,272.02,109.19,22211,-0.057800000000000004,17700,4511,996,725,-83,1638,2873,79,476.0,2318,548,1770,0.7251000000000001,617,,-0.0788,2.83,2.79,0.8355,2254,3.65,1.09,0.1978,0.20309999999999997,0.1294,0.0797,0.1015,0.2364,2922,0.1316,525,2397,0.1079
2017-02-14,167.6999969482422,168.8000030517578,167.22000122070312,168.5,2580300,157.56744384765625,0.0,0.8000030517578125,1.5800018310546875,0.279712684709632,0.2797174003567493,147.97199981689454,129.27800903320312,153.60713938845615,0.0612863889176753,-35.431002958678235,-31.782502103148435,159.35564873927757,145.25881811863258,19357.601733333333,4.507142857142857,243.95307142857143,76.62999725341797,2337.580078125,5782.56982421875,5753.82,809.41,273.11,109.73,22211,-0.057800000000000004,17700,4511,996,725,-83,1638,2873,79,476.0,2318,548,1770,0.7251000000000001,617,,-0.0788,2.83,2.79,0.8355,2254,3.65,1.09,0.1978,0.20309999999999997,0.1294,0.0797,0.1015,0.2364,2922,0.1316,525,2397,0.1079
2017-02-15,168.4199981689453,169.9499969482422,168.35000610351562,169.3000030517578,4033200,158.31552124023438,0.0,0.8800048828125,1.5999908447265625,0.4747792592034505,0.4747664709858545,148.3151593017578,129.4631025695801,154.2349236353599,0.0610716511824587,-27.431423113498443,-34.36038960004814,159.91661923664438,145.85086886150015,19359.3635,4.5,243.949,76.77999877929688,2349.25,5819.43994140625,5737.68,806.61,273.68,109.74,22211,-0.057800000000000004,17700,4511,996,725,-83,1638,2873,79,476.0,2318,548,1770,0.7251000000000001,617,,-0.0788,2.83,2.79,0.8355,2254,3.65,1.09,0.1978,0.20309999999999997,0.1294,0.0797,0.1015,0.2364,2922,0.1316,525,2397,0.1079
2017-02-16,169.74000549316406,170.80999755859375,168.75,170.80999755859375,3070100,159.72756958007812,0.0,1.0699920654296875,2.05999755859375,0.8919045951666593,0.8919203428582767,148.68822814941407,129.6621353530884,154.96727642798902,0.0608860267907377,-10.935323443876928,-24.59924983868451,160.67093788488742,146.3277300228274,19361.125266666662,4.492857142857143,243.94492857142856,76.97000122070312,2347.219970703125,5814.89990234375,5775.29,808.7,274.61,109.75,22211,-0.057800000000000004,17700,4511,996,725,-83,1638,2873,79,476.0,2318,548,1770,0.7251000000000001,617,,-0.0788,2.83,2.79,0.8355,2254,3.65,1.09,0.1978,0.20309999999999997,0.1294,0.0797,0.1015,0.2364,2922,0.1316,525,2397,0.1079
2017-02-17,170.41000366210938,173.25,170.39999389648438,172.7100067138672,4982900,161.50430297851562,0.0,2.3000030517578125,2.850006103515625,1.1123524280958197,1.1123523654110068,149.09534881591796,129.8772928237915,155.83887996805922,0.061395642809241,5.505197566448812,-10.953849663642158,161.6886900737532,146.66969005319993,19362.887033333333,4.485714285714286,243.9408571428572,76.88999938964844,2351.159912109375,5838.580078125,5825.15,814.09,276.17,110.44,22211,-0.057800000000000004,17700,4511,996,725,-83,1638,2873,79,476.0,2318,548,1770,0.7251000000000001,617,,-0.0788,2.83,2.79,0.8355,2254,3.65,1.09,0.1978,0.20309999999999997,0.1294,0.0797,0.1015,0.2364,2922,0.1316,525,2397,0.1079
2017-02-21,173.9199981689453,176.1699981689453,173.67999267578125,175.55999755859375,4231700,164.1693878173828,0.0,1.6399993896484375,2.4900054931640625,1.6501596514023609,1.650163363896073,149.52053985595705,130.1003902053833,156.94961434796903,0.0628172839265996,21.82008137362981,5.463318498733927,162.88866211370006,147.25262816950308,19369.9341,4.457142857142857,243.92457142857145,77.19999694824219,2365.3798828125,5865.9501953125,5824.73,812.65,276.48,110.42,22211,-0.057800000000000004,17700,4511,996,725,-83,1638,2873,79,476.0,2318,548,1770,0.7251000000000001,617,,-0.0788,2.83,2.79,0.8355,2254,3.65,1.09,0.1978,0.20309999999999997,0.1294,0.0797,0.1015,0.2364,2922,0.1316,525,2397,0.1079
2017-02-22,174.97999572753906,175.75,174.00999450683594,175.36000061035156,2832100,163.9823760986328,0.0,0.3800048828125,1.7400054931640625,-0.1139194298379053,-0.1139138795827277,149.91881164550782,130.31721225738525,157.8873159147242,0.0623994268803912,20.601763260989067,15.97568073368926,164.03032611699382,147.62391430048666,19371.695866666665,4.45,243.9205,77.2699966430664,2362.820068359375,5860.6298828125,5813.95,808.19,275.69,110.66,22211,-0.057800000000000004,17700,4511,996,725,-83,1638,2873,79,476.0,2318,548,1770,0.7251000000000001,617,,-0.0788,2.83,2.79,0.8355,2254,3.65,1.09,0.1978,0.20309999999999997,0.1294,0.0797,0.1015,0.2364,2922,0.1316,525,2397,0.1079
2017-02-23,175.97000122070312,177.0,175.6999969482422,176.86000061035156,3502600,165.3850555419922,0.0,0.8899993896484375,1.3000030517578125,0.8553832087016211,0.8553842655113719,150.3247393798828,130.54629749298095,158.88701453169327,0.0625776122530043,20.932998450230805,21.118281028283256,165.57568534562245,147.1003949766432,19373.45763333333,4.442857142857143,243.91642857142853,77.19999694824219,2363.81005859375,5835.509765625,5829.23,812.45,276.03,110.23,22211,-0.057800000000000004,17700,4511,996,725,-83,1638,2873,79,476.0,2318,548,1770,0.7251000000000001,617,,-0.0788,2.83,2.79,0.8355,2254,3.65,1.09,0.1978,0.20309999999999997,0.1294,0.0797,0.1015,0.2364,2922,0.1316,525,2397,0.1079
2017-02-24,176.75,178.8000030517578,176.10000610351562,177.44000244140625,4197200,165.9274139404297,0.0,0.69000244140625,2.6999969482421875,0.32794403994858,0.327936763488168,150.72909118652345,130.76623710632325,159.82573445285814,0.0625530699234744,21.60419886237444,21.04632019119813,166.98131318212538,146.60766386865586,19375.2194,4.435714285714286,243.9123571428572,77.19999694824219,2367.340087890625,5845.31005859375,5817.77,812.1,276.03,110.65,22211,-0.057800000000000004,17700,4511,996,725,-83,1638,2873,79,476.0,2318,548,1770,0.7251000000000001,617,,-0.0788,2.83,2.79,0.8355,2254,3.65,1.09,0.1978,0.20309999999999997,0.1294,0.0797,0.1015,0.2364,2922,0.1316,525,2397,0.1079
2017-02-27,178.0,179.8800048828125,177.5500030517578,179.42999267578125,2892600,167.78831481933594,0.0,1.42999267578125,2.3300018310546875,1.121500342084425,1.1215150255848183,151.17993255615235,130.99835578918456,160.8874118350552,0.0619165644874692,25.313846571438265,22.61701462801453,168.69074861531283,146.12886960978483,19380.5047,4.414285714285715,243.90014285714284,77.25,2369.75,5861.89990234375,5819.49,806.2,274.51,110.28,22211,-0.057800000000000004,17700,4511,996,725,-83,1638,2873,79,476.0,2318,548,1770,0.7251000000000001,617,,-0.0788,2.83,2.79,0.8355,2254,3.65,1.09,0.1978,0.20309999999999997,0.1294,0.0797,0.1015,0.2364,2922,0.1316,525,2397,0.1079
2017-02-28,180.33999633789065,181.92999267578125,179.6699981689453,180.22999572753903,4785100,168.536376953125,0.0,-0.1100006103515625,2.259994506835937,0.4458580418065239,0.4458368478129859,151.6863442993164,131.22773597717284,161.90727385079785,0.0619057597333006,26.57004992571375,24.496031786508848,170.31605092507573,146.006495461643,19382.266466666668,4.4071428571428575,243.89607142857145,77.08000183105469,2363.639892578125,5825.43994140625,5868.12,813.16,278.36,112.51,21961,-0.0296,18073,3888,929,836,-81,1684,2204,87,-28.0,2145,566,1579,0.2953,621,621.0,-0.067,2.57,2.54,0.38799999999999996,1641,2.64,1.42,0.3028,0.177,0.10039999999999999,0.0719,0.0747,0.2639,2700,0.1229,468,2232,0.1016
2017-03-01,181.8500061035156,184.8000030517578,181.82000732421875,183.9100036621093,5461800,171.97760009765625,0.0,2.05999755859375,2.9799957275390625,2.041839883375207,2.041828124434142,152.27455963134764,131.4848161315918,163.24998401704562,0.0626084053754559,38.17550839932108,30.019801632157726,172.38351911707997,145.98541246250988,19384.02823333333,4.4,243.892,77.9000015258789,2395.9599609375,5904.02978515625,5861.8,810.79,276.28,111.12,21961,-0.0296,18073,3888,929,836,-81,1684,2204,87,-28.0,2145,566,1579,0.2953,621,621.0,-0.067,2.57,2.54,0.38799999999999996,1641,2.64,1.42,0.3028,0.177,0.10039999999999999,0.0719,0.0747,0.2639,2700,0.1229,468,2232,0.1016
2017-03-02,184.0,185.7100067138672,182.97000122070312,182.9900054931641,4909000,171.1173553466797,0.0,-1.0099945068359375,2.7400054931640625,-0.5002436793137055,-0.500207440089917,152.8320343017578,131.7283786392212,164.2989668609968,0.0634741171998221,31.296386096114546,32.01398147371649,173.9072265750216,146.3710739010526,19385.79,4.4,243.9017096774193,77.4000015258789,2381.919921875,5861.22021484375,5858.18,808.77,276.66,111.38,21961,-0.0296,18073,3888,929,836,-81,1684,2204,87,-28.0,2145,566,1579,0.2953,621,621.0,-0.067,2.57,2.54,0.38799999999999996,1641,2.64,1.42,0.3028,0.177,0.10039999999999999,0.0719,0.0747,0.2639,2700,0.1229,468,2232,0.1016
2017-03-03,182.9900054931641,183.5800018310547,181.4499969482422,182.17999267578125,3917500,170.35989379882812,0.0,-0.8100128173828125,2.1300048828125,-0.4426541303170106,-0.4426561796241901,153.34320739746093,131.97536281585693,165.10709045270767,0.0641964004577306,20.712229178177093,30.061374557870938,174.83058223558797,147.43988132642377,19387.551766666667,4.4,243.9114193548387,77.66000366210938,2383.1201171875,5870.75,5832.65,805.07,276.03,110.75,21961,-0.0296,18073,3888,929,836,-81,1684,2204,87,-28.0,2145,566,1579,0.2953,621,621.0,-0.067,2.57,2.54,0.38799999999999996,1641,2.64,1.42,0.3028,0.177,0.10039999999999999,0.0719,0.0747,0.2639,2700,0.1229,468,2232,0.1016
2017-03-06,181.3999938964844,182.3000030517578,180.42999267578125,180.92999267578125,4244000,169.19097900390625,0.0,-0.470001220703125,1.8700103759765625,-0.6861346197464036,-0.686144355256646,153.82710815429687,132.22366554260253,165.65160892620082,0.0652544243018387,10.659692794206116,20.88943602283261,175.25977046004783,148.87298558243265,19392.837066666667,4.4,243.9405483870968,77.41000366210938,2375.31005859375,5849.18017578125,5819.87,801.99,276.36,110.4,21961,-0.0296,18073,3888,929,836,-81,1684,2204,87,-28.0,2145,566,1579,0.2953,621,621.0,-0.067,2.57,2.54,0.38799999999999996,1641,2.64,1.42,0.3028,0.177,0.10039999999999999,0.0719,0.0747,0.2639,2700,0.1229,468,2232,0.1016
2017-03-07,180.63999938964844,182.83999633789065,180.6199951171875,182.0200042724609,2452000,170.21023559570312,0.0,1.3800048828125,2.220001220703125,0.6024493676031639,0.6024296317673983,154.31118225097657,132.4903416824341,166.2594258154678,0.0633506262005734,10.715607297146448,14.02917642317658,175.75634325635687,150.19414197313532,19394.598833333333,4.4,243.9502580645161,77.16000366210938,2368.389892578125,5833.93017578125,5814.11,803.63,276.64,109.96,21961,-0.0296,18073,3888,929,836,-81,1684,2204,87,-28.0,2145,566,1579,0.2953,621,621.0,-0.067,2.57,2.54,0.38799999999999996,1641,2.64,1.42,0.3028,0.177,0.10039999999999999,0.0719,0.0747,0.2639,2700,0.1229,468,2232,0.1016
2017-03-08,182.3999938964844,182.69000244140625,181.4900054931641,181.7400054931641,2321700,169.9484405517578,0.0,-0.6599884033203125,1.1999969482421875,-0.1538285752799795,-0.1538068747916843,154.79039154052734,132.75885707855224,166.75129444697313,0.0624230418581067,7.066274040905414,9.480524710752688,176.22202599011152,151.28636939563066,19396.3606,4.4,243.9599677419355,76.91999816894531,2362.97998046875,5837.5498046875,5817.59,803.19,276.5,109.89,21961,-0.0296,18073,3888,929,836,-81,1684,2204,87,-28.0,2145,566,1579,0.2953,621,621.0,-0.067,2.57,2.54,0.38799999999999996,1641,2.64,1.42,0.3028,0.177,0.10039999999999999,0.0719,0.0747,0.2639,2700,0.1229,468,2232,0.1016
2017-03-09,181.42999267578125,182.58999633789065,179.5800018310547,180.57000732421875,3100500,168.8543243408203,0.0,-0.8599853515625,3.009994506835937,-0.6437757970626401,-0.6437930276884662,155.24122863769531,133.02103500366212,167.0316984328194,0.0494958872947359,-10.095808371297554,2.562024322251464,176.1483969769787,152.92725457331426,19398.122366666663,4.4,243.96967741935484,77.01000213623047,2364.8701171875,5838.81005859375,5851.68,804.26,277.94,109.88,21961,-0.0296,18073,3888,929,836,-81,1684,2204,87,-28.0,2145,566,1579,0.2953,621,621.0,-0.067,2.57,2.54,0.38799999999999996,1641,2.64,1.42,0.3028,0.177,0.10039999999999999,0.0719,0.0747,0.2639,2700,0.1229,468,2232,0.1016
2017-03-10,181.8999938964844,181.97000122070312,177.9199981689453,178.6999969482422,4595600,167.10562133789062,0.0,-3.1999969482421875,4.0500030517578125,-1.0356151631643384,-1.0356282018576302,155.66321044921875,133.2748344039917,167.04155482016225,0.0505462688279995,-54.64973953543827,-19.22642462194344,175.66148093645057,154.76260811384242,19399.884133333333,4.4,243.9793870967742,77.44999694824219,2372.60009765625,5861.72998046875,5854.32,804.52,278.25,109.98,21961,-0.0296,18073,3888,929,836,-81,1684,2204,87,-28.0,2145,566,1579,0.2953,621,621.0,-0.067,2.57,2.54,0.38799999999999996,1641,2.64,1.42,0.3028,0.177,0.10039999999999999,0.0719,0.0747,0.2639,2700,0.1229,468,2232,0.1016
2017-03-13,177.16000366210938,179.19000244140625,177.07000732421875,179.0500030517578,3499000,167.43295288085938,0.0,1.8899993896484373,2.1199951171875,0.1958624003877362,0.1958830231730379,156.11732818603517,133.52406536102296,167.0937412282552,0.0493545496676553,-56.213972341191386,-40.31984008264237,175.2259164858557,156.39699306004275,19405.169433333333,4.4,244.00851612903227,77.7699966430664,2373.469970703125,5875.77978515625,5849.19,803.43,277.58,109.79,21961,-0.0296,18073,3888,929,836,-81,1684,2204,87,-28.0,2145,566,1579,0.2953,621,621.0,-0.067,2.57,2.54,0.38799999999999996,1641,2.64,1.42,0.3028,0.177,0.10039999999999999,0.0719,0.0747,0.2639,2700,0.1229,468,2232,0.1016
2017-03-14,178.5399932861328,179.69000244140625,177.7100067138672,178.72999572753906,2346700,167.1337127685547,0.0,0.19000244140625,1.9799957275390625,-0.1787251151993851,-0.1787223525333225,156.57306427001953,133.76974697113036,167.0990707669618,0.0470265102444011,-85.57718104436478,-65.48029764033144,174.80125941658042,157.82222843742346,19406.9312,4.4,244.0182258064516,77.1500015258789,2365.449951171875,5856.81982421875,5904.07,807.96,279.32,110.16,21961,-0.0296,18073,3888,929,836,-81,1684,2204,87,-28.0,2145,566,1579,0.2953,621,621.0,-0.067,2.57,2.54,0.38799999999999996,1641,2.64,1.42,0.3028,0.177,0.10039999999999999,0.0719,0.0747,0.2639,2700,0.1229,468,2232,0.1016
2017-03-15,179.0,179.24000549316406,177.97000122070312,178.7100067138672,3569000,167.11500549316406,0.0,-0.2899932861328125,1.2700042724609375,-0.0111839166058835,-0.0111929993540704,157.0286114501953,134.0157456970215,167.1011953971221,0.04421307574419,-93.49635837351798,-78.42917058635801,174.21547687803326,159.36276714052144,19408.692966666666,4.4,244.02793548387092,78.0,2385.260009765625,5900.0498046875,5908.98,808.58,280.16,110.43,21961,-0.0296,18073,3888,929,836,-81,1684,2204,87,-28.0,2145,566,1579,0.2953,621,621.0,-0.067,2.57,2.54,0.38799999999999996,1641,2.64,1.42,0.3028,0.177,0.10039999999999999,0.0719,0.0747,0.2639,2700,0.1229,468,2232,0.1016
2017-03-16,179.82000732421875,180.0,177.63999938964844,178.19000244140625,3100700,166.62875366210938,0.0,-1.6300048828125,2.3600006103515625,-0.290976583809055,-0.2909683840895849,157.4505126953125,134.27332023620605,167.03820316578708,0.0446471727351492,-120.84785184845056,-99.97379708877774,173.47475152876845,160.9348157319737,19410.45473333333,4.4,244.0376451612904,78.30000305175781,2381.3798828125,5900.759765625,5896.93,809.32,280.2,109.74,21961,-0.0296,18073,3888,929,836,-81,1684,2204,87,-28.0,2145,566,1579,0.2953,621,621.0,-0.067,2.57,2.54,0.38799999999999996,1641,2.64,1.42,0.3028,0.177,0.10039999999999999,0.0719,0.0747,0.2639,2700,0.1229,468,2232,0.1016
2017-03-17,178.30999755859375,180.3800048828125,178.1699981689453,180.10000610351562,5037400,168.4148406982422,0.0,1.790008544921875,2.2100067138671875,1.0718915965767684,1.0718960544796818,157.8775405883789,134.53863891601563,167.22175483678112,0.0429989279462417,-100.17554672916177,-104.83991898371006,172.84069426489492,162.43760010766368,19412.2165,4.4,244.04735483870968,78.12000274658203,2378.25,5901.0,5898.68,806.71,280.79,108.95,21961,-0.0296,18073,3888,929,836,-81,1684,2204,87,-28.0,2145,566,1579,0.2953,621,621.0,-0.067,2.57,2.54,0.38799999999999996,1641,2.64,1.42,0.3028,0.177,0.10039999999999999,0.0719,0.0747,0.2639,2700,0.1229,468,2232,0.1016
2017-03-20,180.10000610351562,180.1499938964844,179.13999938964844,179.38999938964844,2062200,167.7509002685547,0.0,-0.7100067138671875,1.0099945068359375,-0.3942291448114088,-0.3942291706210854,158.28961975097656,134.79863033294677,167.2923075610176,0.0436026387374582,-107.86004298598982,-109.627813854534,172.27866438243154,163.62428971913096,19417.5018,4.4,244.0764838709677,78.02999877929688,2373.469970703125,5901.52978515625,5853.88,797.24,276.25,106.5,21961,-0.0296,18073,3888,929,836,-81,1684,2204,87,-28.0,2145,566,1579,0.2953,621,621.0,-0.067,2.57,2.54,0.38799999999999996,1641,2.64,1.42,0.3028,0.177,0.10039999999999999,0.0719,0.0747,0.2639,2700,0.1229,468,2232,0.1016
2017-03-21,179.99000549316406,180.25,175.5,175.9600067138672,3239600,164.54347229003906,0.0,-4.029998779296875,4.75,-1.912031154162086,-1.9120183399199744,158.63031982421876,135.04016654968262,166.9257961915538,0.0486823769544459,-107.31166018803718,-105.11574996772956,172.23126376562743,163.70909878320072,19419.26356666667,4.4,244.08619354838712,77.19000244140625,2344.02001953125,5793.830078125,5834.54,800.15,278.39,106.4,21961,-0.0296,18073,3888,929,836,-81,1684,2204,87,-28.0,2145,566,1579,0.2953,621,621.0,-0.067,2.57,2.54,0.38799999999999996,1641,2.64,1.42,0.3028,0.177,0.10039999999999999,0.0719,0.0747,0.2639,2700,0.1229,468,2232,0.1016
2017-03-22,175.9600067138672,177.10000610351562,175.5,176.97999572753906,2505700,165.49725341796875,0.0,1.019989013671875,1.600006103515625,0.579670933594878,0.5796529723454791,159.0045587158203,135.26584884643557,166.73532382174247,0.0470136677666341,-123.79634053530388,-112.98934790311029,172.054940070811,164.03691020995072,19421.02533333333,4.4,244.09590322580647,77.62000274658203,2348.449951171875,5821.64013671875,5834.54,800.88,277.64,106.75,21961,-0.0296,18073,3888,929,836,-81,1684,2204,87,-28.0,2145,566,1579,0.2953,621,621.0,-0.067,2.57,2.54,0.38799999999999996,1641,2.64,1.42,0.3028,0.177,0.10039999999999999,0.0719,0.0747,0.2639,2700,0.1229,468,2232,0.1016
2017-03-23,177.33999633789062,177.85000610351562,176.58999633789062,177.25999450683594,2006400,165.7591094970703,0.0,-0.0800018310546875,1.260009765625,0.1582092813065427,0.1582238216607967,159.37012756347656,135.4927035522461,166.60516191178618,0.0458630996555361,-132.70974608863406,-121.27258227065836,172.0245655392064,164.1046901370631,19422.7871,4.4,244.10561290322585,77.38999938964844,2345.9599609375,5817.68994140625,5833.31,801.34,277.84,106.68,21961,-0.0296,18073,3888,929,836,-81,1684,2204,87,-28.0,2145,566,1579,0.2953,621,621.0,-0.067,2.57,2.54,0.38799999999999996,1641,2.64,1.42,0.3028,0.177,0.10039999999999999,0.0719,0.0747,0.2639,2700,0.1229,468,2232,0.1016
2017-03-24,176.85000610351562,177.52999877929688,174.77000427246094,175.82000732421875,2386800,164.41249084472656,0.0,-1.029998779296875,2.759994506835937,-0.8123588103584489,-0.8123949606326453,159.7026446533203,135.70794311523437,166.31280576951156,0.0471135792647234,-128.3460174899551,-128.28403470463098,172.1725825911341,163.8051807755651,19424.548866666668,4.4,244.1153225806452,77.5,2343.97998046875,5828.740234375,5832.99,802.33,278.28,106.14,21961,-0.0296,18073,3888,929,836,-81,1684,2204,87,-28.0,2145,566,1579,0.2953,621,621.0,-0.067,2.57,2.54,0.38799999999999996,1641,2.64,1.42,0.3028,0.177,0.10039999999999999,0.0719,0.0747,0.2639,2700,0.1229,468,2232,0.1016
2017-03-27,174.3699951171875,176.44000244140625,173.75,176.10000610351562,2750700,164.67434692382812,0.0,1.730010986328125,2.69000244140625,0.1592530813518511,0.1592677525631858,160.06098175048828,135.92403564453124,166.0943445900871,0.0460634923940728,-101.5173444935244,-120.85770269070451,172.27229182662816,163.39407475052028,19429.834166666667,4.4,244.14445161290325,77.44000244140625,2341.590087890625,5840.3701171875,5864.31,808.0,280.15,107.29,21961,-0.0296,18073,3888,929,836,-81,1684,2204,87,-28.0,2145,566,1579,0.2953,621,621.0,-0.067,2.57,2.54,0.38799999999999996,1641,2.64,1.42,0.3028,0.177,0.10039999999999999,0.0719,0.0747,0.2639,2700,0.1229,468,2232,0.1016
2017-03-28,176.2899932861328,177.67999267578125,175.0,177.36000061035156,2412600,165.85260009765625,0.0,1.07000732421875,2.67999267578125,0.7154994112239077,0.7155049926344192,160.4328707885742,136.15496215820312,166.06211199109632,0.0454745276173764,-89.33713997700823,-106.40016732016257,172.21026915061125,163.18771974099033,19431.59593333333,4.4,244.15416129032252,78.05999755859375,2358.570068359375,5875.14013671875,5873.42,811.97,280.92,106.93,21961,-0.0296,18073,3888,929,836,-81,1684,2204,87,-28.0,2145,566,1579,0.2953,621,621.0,-0.067,2.57,2.54,0.38799999999999996,1641,2.64,1.42,0.3028,0.177,0.10039999999999999,0.0719,0.0747,0.2639,2700,0.1229,468,2232,0.1016
2017-03-29,177.39999389648438,177.99000549316406,176.97000122070312,177.6300048828125,1640600,166.10507202148438,0.0,0.230010986328125,1.0200042724609375,0.1522351553516987,0.1522266902535651,160.83131896972657,136.39271739959716,166.06783999514806,0.0454645274294201,-93.00397619480756,-94.6194868884467,171.48819189748423,163.32254418650012,19433.3577,4.4,244.163870967742,77.98999786376953,2361.1298828125,5897.5498046875,5849.66,815.39,281.27,108.0,21961,-0.0296,18073,3888,929,836,-81,1684,2204,87,-28.0,2145,566,1579,0.2953,621,621.0,-0.067,2.57,2.54,0.38799999999999996,1641,2.64,1.42,0.3028,0.177,0.10039999999999999,0.0719,0.0747,0.2639,2700,0.1229,468,2232,0.1016
2017-03-30,177.25,178.49000549316406,177.22000122070312,177.97999572753906,1737200,166.432373046875,0.0,0.7299957275390625,1.2700042724609375,0.197033628951071,0.1970445702875967,161.22426025390624,136.62946281433105,166.11644440204498,0.0453625708020229,-110.37136597131442,-97.5708273810434,170.87745225677318,163.4647855972307,19435.119466666667,4.4,244.1735806451613,78.1500015258789,2368.06005859375,5914.33984375,5836.59,815.62,281.13,107.58,21961,-0.0296,18073,3888,929,836,-81,1684,2204,87,-28.0,2145,566,1579,0.2953,621,621.0,-0.067,2.57,2.54,0.38799999999999996,1641,2.64,1.42,0.3028,0.177,0.10039999999999999,0.0719,0.0747,0.2639,2700,0.1229,468,2232,0.1016
2017-03-31,178.02000427246094,178.17999267578125,176.80999755859375,176.86000061035156,2032700,165.3850555419922,0.0,-1.160003662109375,1.3699951171875,-0.6292814608794828,-0.6292751137952246,161.5836459350586,136.8625228881836,166.01892588737127,0.0454091610022359,-126.16799845340894,-109.84778020651028,170.3875296580836,163.45722437023673,19436.881233333334,4.4,244.18329032258063,77.87000274658203,2362.719970703125,5911.740234375,5816.65,812.71,280.6,107.32,21961,-0.0296,18073,3888,929,836,-81,1684,2204,87,-28.0,2145,566,1579,0.2953,621,621.0,-0.067,2.57,2.54,0.38799999999999996,1641,2.64,1.42,0.3028,0.177,0.10039999999999999,0.0719,0.0747,0.2639,2700,0.1229,468,2232,0.1016
